Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Smits, A.J., Hultmark, M., Vallikivi, M., Rosenberg, B.J., Bailey, S.C.C.","7102735299;22957764800;36449709600;55831994800;24075283000;","Pipe flow turbulence at extreme reynolds numbers",2011,"7th International Symposium on Turbulence and Shear Flow Phenomena, TSFP 2011","2011-July",,,"","",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034056303&partnerID=40&md5=f405e03187741d78bc8e73bf16d26f88",Conference Paper,"Final","",Scopus,2-s2.0-85034056303
"Hultmark, M., Ashok, A., Smits, A.J.","22957764800;37116382900;7102735299;","A new criterion for end-conduction effects in hot-wire anemometry",2011,"Measurement Science and Technology","22","5","055401","","",,30,"10.1088/0957-0233/22/5/055401","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954582741&doi=10.1088%2f0957-0233%2f22%2f5%2f055401&partnerID=40&md5=4303fb44a2b02fdda76b7105a466bde9",Article,"Final","",Scopus,2-s2.0-79954582741
"Hultmark, M., Leftwich, M., Smits, A.J.","22957764800;6602560606;7102735299;","Flowfield measurements in the wake of a robotic lamprey",2010,"Animal Locomotion",,,,"45","52",,2,"10.1007/978-3-642-11633-9_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886211826&doi=10.1007%2f978-3-642-11633-9_5&partnerID=40&md5=674c75937c9de9e4a40273fd361975fd",Book Chapter,"Final","",Scopus,2-s2.0-84886211826
"Bailey, S.C.C., Kunkel, G.J., Hultmark, M., Vallikivi, M., Hill, J.P., Meyer, K.A., Tsay, C., Arnold, C.B., Smits, A.J.","24075283000;7102569046;22957764800;36449709600;56307913500;36704109100;7005521483;7203014096;7102735299;","Turbulence measurements using a nanoscale thermal anemometry probe",2010,"Journal of Fluid Mechanics","663",,,"160","179",,127,"10.1017/S0022112010003447","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649918288&doi=10.1017%2fS0022112010003447&partnerID=40&md5=571720c26ad281fc63f4274390ef84c6",Article,"Final","",Scopus,2-s2.0-78649918288
"Hultmark, M., Bailey, S.C.C., Smits, A.J.","22957764800;24075283000;7102735299;","Scaling of near-wall turbulence in pipe flow",2010,"Journal of Fluid Mechanics","649",,,"103","113",,77,"10.1017/S0022112009994071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952356625&doi=10.1017%2fS0022112009994071&partnerID=40&md5=028d19760d870127803dbd3f688f6aed",Article,"Final","",Scopus,2-s2.0-77952356625
"Hultmark, M., Smits, A.J.","22957764800;7102735299;","Temperature corrections for constant temperature and constant current hot-wire anemometers",2010,"Measurement Science and Technology","21","10","105404","","",,72,"10.1088/0957-0233/21/10/105404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149379070&doi=10.1088%2f0957-0233%2f21%2f10%2f105404&partnerID=40&md5=dcb7509050c56a53be3afdbac4f189dd",Article,"Final","",Scopus,2-s2.0-78149379070
"Jiménez, J.M., Hultmark, M., Smits, A.J.","57173538300;22957764800;7102735299;","The intermediate wake of a body of revolution at high Reynolds numbers",2010,"Journal of Fluid Mechanics","659",,,"516","539",,71,"10.1017/S0022112010002715","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957136373&doi=10.1017%2fS0022112010002715&partnerID=40&md5=0fda4716693eb4588f3a7438532cd518",Article,"Final","",Scopus,2-s2.0-77957136373
"Bailey, S.C.C., Hultmark, M., Schumacher, J., Yakhot, V., Smits, A.J.","24075283000;22957764800;7201769159;7003936103;7102735299;","Measurement of Local Dissipation Scales in Turbulent Pipe Flow",2009,"Physical Review Letters","103","1","014502","","",,32,"10.1103/PhysRevLett.103.014502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68649092575&doi=10.1103%2fPhysRevLett.103.014502&partnerID=40&md5=bb1ce34e7e11c3ade68b162d6041ffe2",Article,"Final","",Scopus,2-s2.0-68649092575
"Bailey, S.C.C., Hultmark, M., Smits, A.J., Schultz, M.P.","24075283000;22957764800;7102735299;56261594100;","Azimuthal structure of turbulence in high Reynolds number pipe flow",2008,"Journal of Fluid Mechanics","615",,,"121","138",,56,"10.1017/S0022112008003492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56049099550&doi=10.1017%2fS0022112008003492&partnerID=40&md5=c8702779954553c75161504c7ba459e7",Article,"Final","",Scopus,2-s2.0-56049099550
"Pepe, R.L., Schultz, M.P., Bailey, S., Hultmark, M., Smits, A.J.","54981506600;56261594100;24075283000;22957764800;7102735299;","Flow in a commercial steel pipe",2007,"Proceedings of the 16th Australasian Fluid Mechanics Conference, 16AFMC",,,,"907","913",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856901630&partnerID=40&md5=54320c4d444630eb01545288dedc7d1c",Conference Paper,"Final","",Scopus,2-s2.0-84856901630
"Hultmark, M., Leftwich, M., Smits, A.J.","22957764800;6602560606;7102735299;","Flowfield measurements in the wake of a robotic lamprey",2007,"Experiments in Fluids","43","5",,"683","690",,51,"10.1007/s00348-007-0412-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35948945012&doi=10.1007%2fs00348-007-0412-1&partnerID=40&md5=d7cab99d842ea34752ffcabe0f47714b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-35948945012
