Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Ren, Y., Hatzell, K.B.","57190573762;55336668000;","Elasticity-oriented design of solid-state batteries: challenges and perspectives",2021,"Journal of Materials Chemistry A","9","24",,"13804","13821",,9,"10.1039/d1ta01545a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108655304&doi=10.1039%2fd1ta01545a&partnerID=40&md5=83642fbf7817f882816f82f87e5a69e1",Review,"Final","",Scopus,2-s2.0-85108655304
"Popovic, J., Brandell, D., Ohno, S., Hatzell, K.B., Zheng, J., Hu, Y.-Y.","55864865100;6507737645;57222423615;55336668000;57189325571;56731218600;","Polymer-based hybrid battery electrolytes: theoretical insights, recent advances and challenges",2021,"Journal of Materials Chemistry A","9","10",,"6050","6069",,26,"10.1039/d0ta11679c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102697117&doi=10.1039%2fd0ta11679c&partnerID=40&md5=9109e641038d8a2f4fb2041899cb3dc8",Review,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85102697117
"Hatzell, K.B., Zheng, Y.","55336668000;57206518143;","Prospects on large-scale manufacturing of solid state batteries",2021,"MRS Energy and Sustainability","8","1",,"33","39",,14,"10.1557/s43581-021-00004-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133698607&doi=10.1557%2fs43581-021-00004-w&partnerID=40&md5=a9f9833f2f67d03372e5e86012e461ef",Article,"Final","",Scopus,2-s2.0-85133698607
"Hatzell, K.B.","55336668000;","Make ion–solvent interactions weaker",2021,"Nature Energy","6","3",,"223","224",,6,"10.1038/s41560-021-00798-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102392067&doi=10.1038%2fs41560-021-00798-6&partnerID=40&md5=70421ff25a288add81f0dd2d178c6e94",Article,"Final","",Scopus,2-s2.0-85102392067
"Ren, Y., Hortance, N., McBride, J., Hatzell, K.B.","57190573762;57211193951;7202910314;55336668000;","Sodium-Sulfur Batteries Enabled by a Protected Inorganic/Organic Hybrid Solid Electrolyte",2021,"ACS Energy Letters","6","2",,"345","353",,23,"10.1021/acsenergylett.0c02494","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100222735&doi=10.1021%2facsenergylett.0c02494&partnerID=40&md5=c1438cb3295a3e8e6a5350246128a07e",Article,"Final","",Scopus,2-s2.0-85100222735
"Zheng, Y., Caceres Gonzalez, R., Hatzell, M.C., Hatzell, K.B.","57206518143;57220865047;25632391700;55336668000;","Concentrating solar thermal desalination: Performance limitation analysis and possible pathways for improvement",2021,"Applied Thermal Engineering","184",,"116292","","",,13,"10.1016/j.applthermaleng.2020.116292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097794155&doi=10.1016%2fj.applthermaleng.2020.116292&partnerID=40&md5=6a0693fc7b7bcecf0bab76f2448a7c00",Article,"Final","",Scopus,2-s2.0-85097794155
"Zheng, Y., Hatzell, K.B.","57206518143;55336668000;","Thermal-economic optimization of moving packed bed particle-to-SCO2heat exchanger using particle swarm optimization",2021,"Proceedings of the ASME 2021 15th International Conference on Energy Sustainability, ES 2021",,,"V001T02A010","","",,1,"10.1115/ES2021-63435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111716565&doi=10.1115%2fES2021-63435&partnerID=40&md5=f8e5c2473276866f538137ff66753fc2",Conference Paper,"Final","",Scopus,2-s2.0-85111716565
"Dixit, M.B., Singh, N., Horwath, J.P., Shevchenko, P.D., Jones, M., Stach, E.A., Arthur, T.S., Hatzell, K.B.","56401591400;55458891000;57217136671;57214364054;56542132100;7005363187;36343436100;55336668000;","In Situ Investigation of Chemomechanical Effects in Thiophosphate Solid Electrolytes",2020,"Matter","3","6",,"2138","2159",,50,"10.1016/j.matt.2020.09.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095444123&doi=10.1016%2fj.matt.2020.09.018&partnerID=40&md5=70df40f8fb1c03c18352d973fd88151e",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85095444123
"Dixit, M.B., Verma, A., Zaman, W., Zhong, X., Kenesei, P., Park, J.S., Almer, J., Mukherjee, P.P., Hatzell, K.B.","56401591400;56159891200;57211187386;57220035227;57202944707;9739207000;6701663080;57207291331;55336668000;","Synchrotron imaging of pore formation in Li metal solid-state batteries aided by machine learning",2020,"ACS Applied Energy Materials","3","10",,"9534","9542",,59,"10.1021/acsaem.0c02053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095421242&doi=10.1021%2facsaem.0c02053&partnerID=40&md5=ae7bebe83f68735015f03cc2d44a5af4",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85095421242
"Fernandez, C.A., Hortance, N.M., Liu, Y.-H., Lim, J., Hatzell, K.B., Hatzell, M.C.","57209775055;57211193951;57204649812;57192804721;55336668000;25632391700;","Opportunities for intermediate temperature renewable ammonia electrosynthesis",2020,"Journal of Materials Chemistry A","8","31",,"15591","15606",,14,"10.1039/d0ta03753b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089747273&doi=10.1039%2fd0ta03753b&partnerID=40&md5=08c0a840a6aaafe2d6d1c89a74e60e76",Review,"Final","",Scopus,2-s2.0-85089747273
"Hatzell, K.B.","55336668000;","Not All Lithium Filaments Are the Same in Solid-State Batteries",2020,"Joule","4","4",,"719","721",,9,"10.1016/j.joule.2020.03.021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082847149&doi=10.1016%2fj.joule.2020.03.021&partnerID=40&md5=c44e4c26f92694b6e595b4e23a28965b",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85082847149
"Palmer, M.J., Kalnaus, S., Dixit, M.B., Westover, A.S., Hatzell, K.B., Dudney, N.J., Chen, X.C.","57208206698;11839499200;56401591400;55903158600;55336668000;7003518817;40360991500;","A three-dimensional interconnected polymer/ceramic composite as a thin film solid electrolyte",2020,"Energy Storage Materials","26",,,"242","249",,51,"10.1016/j.ensm.2019.12.031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077733879&doi=10.1016%2fj.ensm.2019.12.031&partnerID=40&md5=e6ac197be8950509606791ea46a2e459",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85077733879
"Hatzell, K.B., Chen, X.C., Cobb, C.L., Dasgupta, N.P., Dixit, M.B., Marbella, L.E., McDowell, M.T., Mukherjee, P.P., Verma, A., Viswanathan, V., Westover, A.S., Zeier, W.G.","55336668000;40360991500;35617107000;26423520400;56401591400;26639001000;15830376600;57207291331;56159891200;35754974700;55903158600;26636229700;","Challenges in Lithium Metal Anodes for Solid-State Batteries",2020,"ACS Energy Letters","5","3",,"922","934",,228,"10.1021/acsenergylett.9b02668","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082384585&doi=10.1021%2facsenergylett.9b02668&partnerID=40&md5=1ce444c038d3f49d476ab3f767046abb",Review,"Final","All Open Access, Green",Scopus,2-s2.0-85082384585
"Dixit, M.B., Zaman, W., Hortance, N., Vujic, S., Harkey, B., Shen, F., Tsai, W.-Y., De Andrade, V., Chen, X.C., Balke, N., Hatzell, K.B.","56401591400;57211187386;57211193951;57213003480;57201982492;56090824500;57202199596;14218940900;40360991500;12789685700;55336668000;","Nanoscale Mapping of Extrinsic Interfaces in Hybrid Solid Electrolytes",2020,"Joule","4","1",,"207","221",,71,"10.1016/j.joule.2019.11.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077503006&doi=10.1016%2fj.joule.2019.11.015&partnerID=40&md5=0b4fb92e7f44ab91e93ab6c7b803b011",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85077503006
"Zheng, Y., Hatzell, K.B.","57206518143;55336668000;","Technoeconomic analysis of solar thermal desalination",2020,"Desalination","474",,"114168","","",,49,"10.1016/j.desal.2019.114168","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074371004&doi=10.1016%2fj.desal.2019.114168&partnerID=40&md5=2988a3520939fa21a886e403c5b083d3",Article,"Final","",Scopus,2-s2.0-85074371004
"Zheng, Y., Hatzell, K.B., Gonzalez, R.C., Hatzell, M.C.","57206518143;55336668000;57219609823;25632391700;","Theoretical analysis of solar thermal desalination performance limitation",2020,"American Society of Mechanical Engineers, Power Division (Publication) POWER","2020-August",,"v001t10a008","","",,,"10.1115/POWER2020-16577","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094181938&doi=10.1115%2fPOWER2020-16577&partnerID=40&md5=193d14e8cc529bc36c085b068e5aaa47",Conference Paper,"Final","",Scopus,2-s2.0-85094181938
"Biegel, C.M., Kamat, P.V., Buriak, J.M., Meng, S., Dempsey, J., Shustova, N.B., Cuenya, B.R., Karunadasa, H., Wong, L.H., Lee Tang, M., Vaisman, M., Plochocka, P., Viswanatha, R., Rao, R.R., Hatzell, K.B., Grancini, G., Lotsch, B., Greenaway, A., García-Frutos, E.M., Leite, M., Huang, L., Chen, L.X., Bren, K.L., Escudero-Escribano, M.","57207730539;35596959400;7003290668;56122470500;8938847100;6701694278;55666402900;8364893600;12041027200;57214750437;56150027300;6508096796;6507937726;57224714493;55336668000;6508101563;6507437094;56017066000;6507399984;57214750069;8529448400;55222394000;7004397627;36518592600;","Women Scientists at the Forefront of Energy Research: A Virtual Issue, Part 2",2020,"ACS Energy Letters",,,,"623","633",,1,"10.1021/acsenergylett.0c00083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079067841&doi=10.1021%2facsenergylett.0c00083&partnerID=40&md5=2a5b21ec3e44459d5e9cd99315ccaaf7",Article,"Article in Press","All Open Access, Bronze",Scopus,2-s2.0-85079067841
"Dixit, M.B., Zaman, W., Bootwala, Y., Zheng, Y., Hatzell, M.C., Hatzell, K.B.","56401591400;57211187386;57193524659;57206518143;25632391700;55336668000;","Scalable Manufacturing of Hybrid Solid Electrolytes with Interface Control",2019,"ACS Applied Materials and Interfaces","11","48",,"45087","45097",,24,"10.1021/acsami.9b15463","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075650168&doi=10.1021%2facsami.9b15463&partnerID=40&md5=97ae7baee712056233b1ea3b7d03f5d0",Article,"Final","",Scopus,2-s2.0-85075650168
"Dixit, M.B., Moreno, D., Xiao, X., Hatzell, M.C., Hatzell, K.B.","56401591400;57203215666;15057199500;25632391700;55336668000;","Mapping Charge Percolation in Flowable Electrodes Used in Capacitive Deionization",2019,"ACS Materials Letters","1","1",,"71","76",,19,"10.1021/acsmaterialslett.9b00106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074216247&doi=10.1021%2facsmaterialslett.9b00106&partnerID=40&md5=864b2bc7eb2fb87723f988dff6849503",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85074216247
